id;parent_id;nom_structure;id_typestructure;id_user_created;id_user_updated;id_user_deleted;is_delete;created_at;updated_at;level_structure;code_structure
840;548;LALLE;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
841;548;NAMBEGUIAN;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
842;548;NONGHIN;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
843;548;OUATINOMA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
844;548;POEDEGO-ZITENGA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
845;548;RAZOUTENGA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
846;548;SOUKA-ZITENGA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
847;548;TAMPELGA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
848;548;TANKOUNGA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
849;548;YANGA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
850;548;YARGO;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
851;548;ZITENGA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
852;549;BOALLA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
853;549;DAYAGRETENGA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
854;549;TABLA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
855;549;TIBA;;0;0;0;f;2023-10-14 17:01:03;2023-10-14 17:01:03;7;
